256.ring1,-98.83775985,51.69664015,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.83400299,51.70317167,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.82672553,51.69520375,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.8232969,51.69509974,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.81883764,51.68860113,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.81853985,51.68348453,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.81207431,51.67294537,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.81929285,51.67236324,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.82626283,51.67623109,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.82723595,51.67135018,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.82001276,51.65857141,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.81444183,51.65980357,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.80892435,51.65858088,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.80501567,51.65308064,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.80507902,51.64842315,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.81104467,51.64930508,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.81774686,51.65400923,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.81255428,51.64424529,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.80930133,51.64453675,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.80883547,51.6419015,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.80597342,51.64543945,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.80362005,51.64488706,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.80151486,51.6404507,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.80593696,51.64044009,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.79894192,51.63079841,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.79679455,51.6328268,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.79345818,51.63255124,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.79188832,51.62513943,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.79873413,51.62552002,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.80027115,51.62421888,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.79777906,51.61288524,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.78679032,51.59706759,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.77856001,51.59135169,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.76685395,51.59395455,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.76233674,51.59092432,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.75819165,51.59132948,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.74984724,51.58094466,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.74391547,51.58353942,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.73648554,51.58321141,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.73233654,51.58034303,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.724995,51.58811833,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.71164694,51.58751084,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.70704954,51.58868137,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.70688841,51.58726046,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.70069853,51.58736509,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.70154961,51.60045783,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.69595816,51.59664152,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.6935511,51.59753561,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.68895951,51.59312672,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.67938069,51.59710029,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.69210592,51.60636509,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.68501655,51.61034401,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.6835096,51.61729946,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.6695323,51.62466998,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.65711157,51.63961433,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.63486937,51.6424159,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.63608923,51.64457733,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.64250386,51.64670106,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.64313128,51.64962522,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.65035701,51.64979081,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.65623353,51.65826919,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.65497491,51.6602886,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.66581802,51.66224414,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.67015363,51.66050305,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.67314057,51.66330776,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.66970945,51.66392755,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.67314476,51.66875661,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.67649517,51.66936833,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.67776866,51.67330111,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.68101083,51.67290533,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
256.ring1,-98.68463132,51.67633187,Selkirk--Interlake--Eastman,46010,Manitoba,Conservative,-97.38868226,50.69678629
